Time,MF_LF,T_CORI,MF_CORI,RHO_CORI,P_DP,Pin_DP,Pout_DP
"14:19:16,0",0.0,26.801939010620117,-0.09025601297616959,1001.9061279296875,,1.1632499694824219,1.1632499694824219
"14:19:16,2",0.0,26.80891227722168,-0.09400330483913422,1002.1681518554688,,1.1632499694824219,1.1632499694824219
"14:19:16,5",0.0,26.80891227722168,-0.09693990647792816,1001.9835205078125,,1.1632499694824219,1.1632499694824219
"14:19:16,7",0.0,26.81123924255371,-0.09952716529369354,1002.0116577148438,,1.1632499694824219,1.1632499694824219
"14:19:17,0",0.0,26.801939010620117,-0.10211192816495895,1002.1154174804688,,1.1632499694824219,1.1632499694824219
"14:19:17,2",0.0,26.813562393188477,-0.10425541549921036,1001.90087890625,,1.1632499694824219,1.1632499694824219
"14:19:17,5",0.0,26.81123924255371,-0.10615462064743042,1002.0098876953125,,1.1632499694824219,1.1632499694824219
"14:19:17,7",0.0,26.81123924255371,-0.1071544736623764,1001.8375854492188,,1.1632499694824219,1.1632499694824219
"14:19:18,0",0.0,26.820541381835938,-0.10907945036888123,1001.8340454101562,,1.1632499694824219,1.1632499694824219
"14:19:18,2",0.0,26.820541381835938,-0.1103954017162323,1001.8463745117188,,1.1632499694824219,1.1632499694824219
"14:19:18,5",0.0,26.813562393188477,-0.11237457394599915,1001.8621826171875,,1.1632499694824219,1.1632499694824219
"14:19:18,7",0.0,26.80891227722168,-0.11422155052423477,1001.95361328125,,1.1632499694824219,1.1632499694824219
"14:19:19,0",0.0,26.80891227722168,-0.11588876694440842,1001.9800415039062,,1.1632499694824219,1.1632499694824219
"14:19:19,2",0.0,26.80658531188965,-0.1171189472079277,1001.95361328125,,1.1632499694824219,1.1632499694824219
"14:19:19,5",0.0,26.80891227722168,-0.11826580762863159,1001.9465942382812,,1.1632499694824219,1.1632499694824219
"14:19:19,7",0.0,26.80658531188965,-0.11938336491584778,1002.1505737304688,,1.1632499694824219,1.1632499694824219
"14:19:20,0",0.0,26.81123924255371,-0.12055879831314087,1002.1382446289062,,1.1632499694824219,1.1632499694824219
"14:19:20,3",0.0,26.799612045288086,-0.12169003486633301,1002.101318359375,,1.1632499694824219,1.1632499694824219
"14:19:20,5",0.0,26.804262161254883,-0.12270630151033401,1002.0960693359375,,1.1632499694824219,1.1632499694824219
"14:19:20,8",0.0,26.80891227722168,-0.12337034195661545,1002.0855102539062,,1.1632499694824219,1.1632499694824219
"14:19:21,0",0.0,26.815895080566406,-0.1243116557598114,1002.0908203125,,1.1632499694824219,1.1632499694824219
"14:19:21,3",0.0,26.822874069213867,-0.12510667741298676,1002.0978393554688,,1.1632499694824219,1.1632499694824219
"14:19:21,5",0.0,26.81123924255371,-0.1261114627122879,1001.8692016601562,,1.1632499694824219,1.1632499694824219
"14:19:21,8",0.0,26.820541381835938,-0.1265423446893692,1001.8692016601562,,1.1632499694824219,1.1632499694824219
"14:19:22,0",0.0,26.822874069213867,-0.12710009515285492,1001.8850708007812,,1.1632499694824219,1.1632499694824219
"14:19:22,3",0.0,26.820541381835938,-0.127532958984375,1001.9202270507812,,1.1632499694824219,1.1632499694824219
"14:19:22,5",0.0,26.799612045288086,-0.1282981038093567,1001.9219970703125,,1.1632499694824219,1.1632499694824219
"14:19:22,8",0.0,26.813562393188477,-0.12936507165431976,1001.9501342773438,,1.1632499694824219,1.1632499694824219
"14:19:23,0",0.0,26.80891227722168,-0.1318599283695221,1002.099609375,,1.1632499694824219,1.1632499694824219
"14:19:23,3",0.0,26.80658531188965,-0.13642917573451996,1001.9044189453125,,1.1632499694824219,1.1632499694824219
"14:19:23,5",0.0,26.801939010620117,-0.13754603266716003,1001.8991088867188,,1.1632499694824219,1.1632499694824219
"14:19:23,8",0.0,26.804262161254883,-0.13786746561527252,1002.0679321289062,,1.1632499694824219,1.1632499694824219
"14:19:24,0",0.0,26.80891227722168,-0.1380215436220169,1002.0451049804688,,1.1632499694824219,1.1632499694824219
"14:19:24,3",0.0,26.804262161254883,-0.13775445520877838,1002.0327758789062,,1.1632499694824219,1.1632499694824219
"14:19:24,5",0.0,26.820541381835938,-0.13784010708332062,1002.0855102539062,,1.1632499694824219,1.1632499694824219
"14:19:24,8",0.0,26.801939010620117,-0.13757234811782837,1002.0028686523438,,1.1632499694824219,1.1632499694824219
"14:19:25,0",0.0,26.8251953125,-0.13753023743629456,1001.9395751953125,,1.1632499694824219,1.1632499694824219
"14:19:25,3",0.0,26.813562393188477,-0.1371014565229416,1001.9852905273438,,1.1632499694824219,1.1632499694824219
"14:19:25,5",0.0,26.815895080566406,-0.13706138730049133,1002.1101684570312,,1.1632499694824219,1.1632499694824219
"14:19:25,8",0.0,26.8251953125,-0.13885918259620667,1001.9765014648438,,1.1632499694824219,1.1632499694824219
"14:19:26,0",0.0,26.818218231201172,-0.13870708644390106,1001.9905395507812,,1.1632499694824219,1.1632499694824219
"14:19:26,3",0.0,26.820541381835938,-0.13811904191970825,1002.0169677734375,,1.1632499694824219,1.1632499694824219
"14:19:26,5",0.0,26.81123924255371,-0.1372269093990326,1001.9078979492188,,1.1632499694824219,1.1632499694824219
"14:19:26,8",0.0,26.813562393188477,-0.13755497336387634,1002.0468139648438,,1.1632499694824219,1.1632499694824219
"14:19:27,0",0.0,26.815895080566406,-0.13752882182598114,1002.031005859375,,1.1632499694824219,1.1632499694824219
"14:19:27,3",0.0,26.80658531188965,-0.13820944726467133,1002.0274658203125,,1.1632499694824219,1.1632499694824219
