Time,T_BL100,MF_BL100,RHO_BL100,T_CORI,MF_CORI,RHO_CORI,DP
"13:39:56,1",20.0,5.816814422607422,0.0,25.394309997558594,21.286890029907227,925.9984741210938,12.083687782287598
"13:39:56,3",20.0,6.336045265197754,0.0,25.658855438232422,6.200140953063965,551.0488891601562,12.175272941589355
"13:39:56,6",20.0,6.753400802612305,0.0,25.55527114868164,29.477542877197266,86.8478012084961,12.043471336364746
"13:39:56,8",20.0,7.082059860229492,0.0,25.293235778808594,12.034624099731445,409.57122802734375,12.03118896484375
"13:39:57,1",20.0,7.41254186630249,0.0,25.173892974853516,19.787681579589844,872.8203125,12.025186538696289
"13:39:57,3",20.0,7.713952541351318,0.0,25.12343406677246,21.904884338378906,1038.6912841796875,11.736122131347656
"13:39:57,6",20.0,7.954046726226807,0.0,25.1257266998291,21.864227294921875,1034.386962890625,11.531047821044922
"13:39:57,8",20.0,8.177803993225098,0.0,25.2725772857666,22.92839241027832,1023.4522094726562,11.486127853393555
"13:39:58,1",20.0,8.396918296813965,0.0,25.54836654663086,17.384639739990234,747.236083984375,11.411356925964355
"13:39:58,3",20.0,8.550652503967285,0.0,25.332277297973633,10.66301155090332,492.80596923828125,11.370994567871094
"13:39:58,6",20.0,8.644403457641602,0.0,25.183069229125977,12.136577606201172,499.820556640625,11.402068138122559
"13:39:58,8",20.0,8.743048667907715,0.0,25.109678268432617,19.09337615966797,923.9547119140625,11.439509391784668
"13:39:59,1",20.0,8.869011878967285,0.0,25.075284957885742,22.513668060302734,1023.9144287109375,11.555834770202637
"13:39:59,3",20.0,8.988277435302734,0.0,25.05923843383789,23.765310287475586,1021.0480346679688,11.434517860412598
"13:39:59,6",20.0,9.00432300567627,0.0,25.063827514648438,23.584732055664062,1015.56396484375,11.331232070922852
"13:39:59,8",20.0,9.069231033325195,0.0,25.052364349365234,23.512714385986328,1011.28173828125,11.270608901977539
"13:40:00,1",20.0,9.114729881286621,0.0,25.050071716308594,23.450660705566406,1008.1796875,11.263238906860352
"13:40:00,3",20.0,9.148293495178223,0.0,25.04778289794922,23.49897575378418,1005.8673095703125,11.305676460266113
"13:40:00,6",20.0,9.199834823608398,0.0,25.031742095947266,23.6060733795166,1004.1907348632812,11.366531372070312
"13:40:00,8",20.0,9.255982398986816,0.0,25.001953125,23.747024536132812,1003.17236328125,11.447877883911133
"13:40:01,1",20.0,9.309426307678223,0.0,24.99736976623535,23.84630584716797,1002.5955200195312,11.511378288269043
"13:40:01,3",20.0,9.378213882446289,0.0,24.992786407470703,23.93185043334961,1002.2103881835938,11.570412635803223
"13:40:01,6",20.0,9.456032752990723,0.0,24.981332778930664,24.0230712890625,1001.8674926757812,11.613698959350586
"13:40:01,9",20.0,9.534391403198242,0.0,24.979045867919922,24.11510467529297,1001.658203125,11.667440414428711
"13:40:02,1",20.0,9.614508628845215,0.0,24.96759033203125,24.19373893737793,1001.4735717773438,11.661576271057129
"13:40:02,4",20.0,9.68371295928955,0.0,24.95155906677246,24.264320373535156,1001.2590942382812,11.64394474029541
"13:40:02,6",20.0,9.748741149902344,0.0,24.946975708007812,24.338069915771484,1001.2467651367188,11.625688552856445
"13:40:02,9",20.0,9.821122169494629,0.0,24.949270248413086,24.40498161315918,1001.1975708007812,11.614434242248535
"13:40:03,1",20.0,9.877939224243164,0.0,24.93781852722168,24.47483253479004,1001.1764526367188,11.592554092407227
"13:40:03,4",20.0,9.928750038146973,0.0,24.92637062072754,24.549190521240234,1000.9707641601562,11.601648330688477
"13:40:03,6",20.0,9.985418319702148,0.0,24.914918899536133,24.622312545776367,1000.9724731445312,11.622779846191406
"13:40:03,9",20.0,10.024328231811523,0.0,24.91263198852539,24.695022583007812,1000.8670043945312,11.660669326782227
"13:40:04,1",20.0,10.036640167236328,0.0,24.901180267333984,24.761886596679688,1000.8670043945312,11.70727825164795
"13:40:04,4",20.0,10.03354549407959,0.0,24.896608352661133,24.84474754333496,1000.9531860351562,11.780611038208008
"13:40:04,6",20.0,10.068499565124512,0.0,24.8874454498291,24.93117904663086,1000.7509765625,11.869725227355957
"13:40:04,9",20.0,10.160754203796387,0.0,24.873714447021484,25.06049156188965,1000.8002319335938,11.971647262573242
"13:40:05,1",20.0,10.303555488586426,0.0,24.86913299560547,25.27972412109375,1000.7369384765625,12.061868667602539
"13:40:05,4",20.0,10.461881637573242,0.0,24.859983444213867,25.553802490234375,1000.6929321289062,12.142716407775879
"13:40:05,6",20.0,10.632305145263672,0.0,24.857688903808594,25.821182250976562,1000.8037109375,12.197157859802246
"13:40:05,9",20.0,10.823280334472656,0.0,24.848539352416992,26.051557540893555,1000.6613159179688,12.236092567443848
"13:40:06,1",20.0,10.994729042053223,0.0,24.83480453491211,26.24834632873535,1000.6788940429688,12.254016876220703
"13:40:06,4",20.0,11.15517520904541,0.0,24.830232620239258,26.422256469726562,1000.5523071289062,12.255166053771973
"13:40:06,6",20.0,11.294282913208008,0.0,24.8233699798584,26.552501678466797,1000.5206909179688,12.252126693725586
"13:40:06,9",20.0,11.419573783874512,0.0,24.818788528442383,26.668167114257812,1000.5452880859375,12.269659042358398
"13:40:07,1",20.0,11.558134078979492,0.0,24.811925888061523,26.77210235595703,1000.4855346679688,12.281612396240234
"13:40:07,4",20.0,11.694454193115234,0.0,24.802776336669922,26.871679306030273,1000.5364990234375,12.297555923461914
"13:40:07,6",20.0,11.834556579589844,0.0,24.802776336669922,26.975749969482422,1000.4327392578125,12.341092109680176
"13:40:07,9",20.0,12.009109497070312,0.0,24.78904914855957,27.09965705871582,1000.541748046875,12.380340576171875
"13:40:08,1",20.0,12.191967964172363,0.0,24.7799015045166,27.248857498168945,1000.3975830078125,12.434452056884766
"13:40:08,4",20.0,12.368317604064941,0.0,24.777616500854492,27.4019832611084,1000.4310302734375,12.496515274047852
"13:40:08,6",20.0,12.54412841796875,0.0,24.768465042114258,27.53955841064453,1000.4503173828125,12.536600112915039
"13:40:08,9",20.0,12.727387428283691,0.0,24.757030487060547,27.667922973632812,1000.3009033203125,12.584364891052246
"13:40:09,1",20.0,12.9025297164917,0.0,24.754745483398438,27.783069610595703,1000.471435546875,12.60938835144043
"13:40:09,4",20.0,13.076581001281738,0.0,24.741024017333984,27.899368286132812,1000.5013427734375,12.642354011535645
