Time,T_BL100,MF_BL100,RHO_BL100,T_CORI,MF_CORI,RHO_CORI,DP
"14:06:42,4",20.0,0.0,0.0,23.311975479125977,-0.13155873119831085,1.1872581243515015,1.6699895858764648
"14:06:42,7",20.0,0.0,0.0,23.316509246826172,-0.13160187005996704,1.3594783544540405,1.6691255569458008
"14:06:42,9",20.0,0.0,0.0,23.33462905883789,-0.13155780732631683,1.3115556240081787,1.668584942817688
"14:06:43,2",20.0,0.0,0.0,23.32556915283203,-0.13130402565002441,1.343004822731018,1.6706445217132568
"14:06:43,4",20.0,0.0,0.0,23.32103729248047,-0.1303396224975586,1.3744542598724365,1.6716293096542358
"14:06:43,7",20.0,0.0,0.0,23.32103729248047,-0.12867371737957,1.3594783544540405,1.6705195903778076
"14:06:43,9",20.0,0.0,0.0,23.32103729248047,-0.12811443209648132,1.2112188339233398,1.6710638999938965
"14:06:44,2",20.0,0.0,0.0,23.32556915283203,-0.12826202809810638,1.2037311792373657,1.670985460281372
"14:06:44,4",20.0,0.0,0.0,23.323305130004883,-0.1281459927558899,1.3819421529769897,1.6699976921081543
"14:06:44,7",20.0,0.0,0.0,23.32556915283203,-0.1283295601606369,1.3699613809585571,1.6705714464187622
"14:06:44,9",20.0,0.0,0.0,23.32783317565918,-0.12831303477287292,1.1603024005889893,1.6718366146087646
"14:06:45,2",20.0,0.0,0.0,23.32783317565918,-0.1281488835811615,1.1947458982467651,1.6725655794143677
"14:06:45,4",20.0,0.0,0.0,23.32783317565918,-0.12806172668933868,1.2007360458374023,1.6705788373947144
"14:06:45,7",20.0,0.0,0.0,23.332365036010742,-0.12801271677017212,1.1797703504562378,1.6695959568023682
"14:06:45,9",20.0,0.0,0.0,23.336896896362305,-0.1279813051223755,1.2022335529327393,1.6717170476913452
"14:06:46,2",20.0,0.0,0.0,23.323305130004883,-0.12727059423923492,1.3699613809585571,1.6687198877334595
"14:06:46,4",20.0,0.0,0.0,23.323305130004883,-0.12766768038272858,1.3370145559310913,1.669466495513916
"14:06:46,7",20.0,0.0,0.0,23.332365036010742,-0.12749268114566803,1.2396724224090576,1.6691118478775024
"14:06:46,9",20.0,0.0,0.0,23.33462905883789,-0.127360537648201,1.2231993675231934,1.6701326370239258
"14:06:47,2",20.0,0.0,0.0,23.330095291137695,-0.12746365368366241,1.3819421529769897,1.6695680618286133
"14:06:47,4",20.0,0.0,0.0,23.32783317565918,-0.12810289859771729,1.3684638738632202,1.670905590057373
"14:06:47,7",20.0,0.0,0.0,23.33462905883789,-0.12805822491645813,1.184262990951538,1.6702710390090942
"14:06:47,9",20.0,0.0,0.0,23.330095291137695,-0.12808385491371155,1.3325217962265015,1.6694386005401611
"14:06:48,2",20.0,0.0,0.0,23.339162826538086,-0.12781792879104614,1.305565357208252,1.6699671745300293
"14:06:48,4",20.0,0.0,0.0,23.33462905883789,-0.1274515986442566,1.1992385387420654,1.6693298816680908
"14:06:48,7",20.0,0.0,0.0,23.343692779541016,-0.1273689717054367,1.1692875623703003,1.668517827987671
"14:06:48,9",20.0,0.0,0.0,23.330095291137695,-0.12752048671245575,1.3684638738632202,1.6681979894638062
"14:06:49,2",20.0,0.0,0.0,23.339162826538086,-0.12736652791500092,1.2246968746185303,1.6697419881820679
"14:06:49,4",20.0,0.0,0.0,23.341426849365234,-0.1275152564048767,1.3235362768173218,1.667702555656433
"14:06:49,7",20.0,0.0,0.0,23.345958709716797,-0.1276775747537613,1.1947458982467651,1.6680901050567627
"14:06:49,9",20.0,0.0,0.0,23.341426849365234,-0.12769119441509247,1.2351797819137573,1.6687346696853638
"14:06:50,2",20.0,0.0,0.0,23.339162826538086,-0.1289612352848053,1.2576431035995483,1.6687867641448975
"14:06:50,4",20.0,0.0,0.0,23.343692779541016,-0.12785980105400085,1.3894301652908325,1.669033169746399
"14:06:50,7",20.0,0.0,0.0,23.343692779541016,-0.12762828171253204,1.3025702238082886,1.6696882247924805
"14:06:50,9",20.0,0.0,0.0,23.343692779541016,-0.12657631933689117,1.2860969305038452,1.6679614782333374
"14:06:51,2",20.0,0.0,0.0,23.339162826538086,-0.1284065693616867,1.3100581169128418,1.6674129962921143
"14:06:51,4",20.0,0.0,0.0,23.345958709716797,-0.1282173991203308,1.2007360458374023,1.6686633825302124
"14:06:51,7",20.0,0.0,0.0,23.341426849365234,-0.12791773676872253,1.3774493932724,1.668226957321167
"14:06:51,9",20.0,0.0,0.0,23.341426849365234,-0.12846657633781433,1.3954205513000488,1.668455719947815
"14:06:52,2",20.0,0.0,0.0,23.341426849365234,-0.1270720362663269,1.3280290365219116,1.668546199798584
