Time,MF_LF,T_CORI,MF_CORI,RHO_CORI,P_DP,Pin_DP,Pout_DP
1701872628.087048,0.0,26.268333435058594,3.9379470348358154,1004.3526000976562,,1.1632499694824219,1.1632499694824219
1701872628.187891,0.0,26.26601791381836,3.919041872024536,1004.3402709960938,,1.1632499694824219,1.1632499694824219
1701872628.288684,0.0,26.270647048950195,3.9006099700927734,1004.394775390625,,1.1632499694824219,1.1632499694824219
1701872628.38951,0.0,26.268333435058594,3.8833706378936768,1004.3631591796875,,1.1632499694824219,1.1632499694824219
1701872628.490348,0.0,26.270647048950195,3.8670642375946045,1004.3051147460938,,1.1632499694824219,1.1632499694824219
1701872628.59176,0.0,26.27527618408203,3.8509750366210938,1004.3842163085938,,1.1632499694824219,1.1632499694824219
1701872628.692452,0.0,26.272960662841797,3.834648609161377,1004.3825073242188,,1.1632499694824219,1.1632499694824219
1701872628.793282,0.0,26.272960662841797,3.82043719291687,1004.3912963867188,,1.1632499694824219,1.1632499694824219
1701872628.894429,0.0,26.272960662841797,3.8054065704345703,1004.3983154296875,,1.1632499694824219,1.1632499694824219
1701872628.995411,0.0,26.277589797973633,3.7908425331115723,1004.2206420898438,,1.1632499694824219,1.1632499694824219
1701872629.096352,0.0,26.27527618408203,3.7757842540740967,1004.2206420898438,,1.1632499694824219,1.1632499694824219
1701872629.197072,0.0,26.282222747802734,3.76228928565979,1004.4088745117188,,1.1632499694824219,1.1632499694824219
1701872629.297781,0.0,26.277589797973633,3.7487428188323975,1004.2188720703125,,1.1632499694824219,1.1632499694824219
1701872629.398808,0.0,26.277589797973633,3.735140085220337,1004.2523193359375,,1.1632499694824219,1.1632499694824219
1701872629.499828,0.0,26.284536361694336,3.7209081649780273,1004.213623046875,,1.1632499694824219,1.1632499694824219
1701872629.600796,0.0,26.282222747802734,3.7074286937713623,1004.1942749023438,,1.1632499694824219,1.1632499694824219
1701872629.70188,0.0,26.286848068237305,3.6941277980804443,1004.1679077148438,,1.1632499694824219,1.1632499694824219
1701872629.803282,0.0,26.29148292541504,3.6804449558258057,1004.359619140625,,1.1632499694824219,1.1632499694824219
1701872629.904183,0.0,26.289167404174805,3.666787624359131,1004.3490600585938,,1.1632499694824219,1.1632499694824219
1701872630.004972,0.0,26.293794631958008,3.654557228088379,1004.16259765625,,1.1632499694824219,1.1632499694824219
1701872630.105635,0.0,26.29842758178711,3.6412627696990967,1004.2927856445312,,1.1632499694824219,1.1632499694824219
1701872630.206459,0.0,26.300739288330078,3.629594564437866,1004.1766967773438,,1.1632499694824219,1.1632499694824219
1701872630.307493,0.0,26.29842758178711,3.6170661449432373,1004.3068237304688,,1.1632499694824219,1.1632499694824219
