Time,MF_LF,T_CORI,MF_CORI,RHO_CORI,P_DP,Pin_DP,Pout_DP
"14:41:18,6",0.0,26.16421890258789,4.011433124542236,1004.3121337890625,,1.1632499694824219,1.1632499694824219
"14:41:18,7",0.0,26.168851852416992,4.001543998718262,1004.2927856445312,,1.1632499694824219,1.1632499694824219
"14:41:18,8",0.0,26.16421890258789,3.992584466934204,1004.3121337890625,,1.1632499694824219,1.1632499694824219
"14:41:18,9",0.0,26.173471450805664,3.9823648929595947,1004.18896484375,,1.1632499694824219,1.1632499694824219
"14:41:19,0",0.0,26.16653060913086,3.9727630615234375,1004.2294311523438,,1.1632499694824219,1.1632499694824219
"14:41:19,1",0.0,26.16653060913086,3.963040351867676,1004.2540893554688,,1.1632499694824219,1.1632499694824219
"14:41:19,2",0.0,26.175785064697266,3.9537527561187744,1004.2628784179688,,1.1632499694824219,1.1632499694824219
"14:41:19,3",0.0,26.173471450805664,3.9445269107818604,1004.213623046875,,1.1632499694824219,1.1632499694824219
"14:41:19,4",0.0,26.173471450805664,3.935506582260132,1004.2681274414062,,1.1632499694824219,1.1632499694824219
"14:41:19,5",0.0,26.175785064697266,3.926565170288086,1004.2241821289062,,1.1632499694824219,1.1632499694824219
"14:41:19,6",0.0,26.178096771240234,3.9175877571105957,1004.2417602539062,,1.1632499694824219,1.1632499694824219
"14:41:19,7",0.0,26.175785064697266,3.908677101135254,1004.2453002929688,,1.1632499694824219,1.1632499694824219
"14:41:19,8",0.0,26.180410385131836,3.8989028930664062,1003.9920043945312,,1.1632499694824219,1.1632499694824219
"14:41:19,9",0.0,26.180410385131836,3.8912317752838135,1004.239990234375,,1.1632499694824219,1.1632499694824219
"14:41:20,0",0.0,26.18272590637207,3.88258957862854,1004.2786865234375,,1.1632499694824219,1.1632499694824219
"14:41:20,1",0.0,26.187349319458008,3.8738949298858643,1003.9884643554688,,1.1632499694824219,1.1632499694824219
"14:41:20,2",0.0,26.18503761291504,3.865713357925415,1004.0324096679688,,1.1632499694824219,1.1632499694824219
"14:41:20,3",0.0,26.187349319458008,3.8571219444274902,1004.0746459960938,,1.1632499694824219,1.1632499694824219
"14:41:20,4",0.0,26.18503761291504,3.8488190174102783,1004.0606079101562,,1.1632499694824219,1.1632499694824219
"14:41:20,5",0.0,26.191978454589844,3.8395628929138184,1004.0341796875,,1.1632499694824219,1.1632499694824219
"14:41:20,6",0.0,26.18272590637207,3.8302600383758545,1004.2611083984375,,1.1632499694824219,1.1632499694824219
"14:41:20,7",0.0,26.191978454589844,3.822335720062256,1004.0447387695312,,1.1632499694824219,1.1632499694824219
"14:41:20,8",0.0,26.187349319458008,3.8137707710266113,1004.0482788085938,,1.1632499694824219,1.1632499694824219
"14:41:20,9",0.0,26.187349319458008,3.804931402206421,1004.0113525390625,,1.1632499694824219,1.1632499694824219
"14:41:21,0",0.0,26.187349319458008,3.7973263263702393,1004.0007934570312,,1.1632499694824219,1.1632499694824219
"14:41:21,1",0.0,26.187349319458008,3.7895636558532715,1004.0271606445312,,1.1632499694824219,1.1632499694824219
"14:41:21,2",0.0,26.18503761291504,3.780986785888672,1004.248779296875,,1.1632499694824219,1.1632499694824219
"14:41:21,3",0.0,26.191978454589844,3.7728023529052734,1004.2382202148438,,1.1632499694824219,1.1632499694824219
"14:41:21,4",0.0,26.189661026000977,3.7644619941711426,1004.2540893554688,,1.1632499694824219,1.1632499694824219
"14:41:21,5",0.0,26.191978454589844,3.7568299770355225,1004.1907348632812,,1.1632499694824219,1.1632499694824219
"14:41:21,6",0.0,26.19660186767578,3.7487993240356445,1004.2259521484375,,1.1632499694824219,1.1632499694824219
"14:41:21,7",0.0,26.20122718811035,3.7406399250030518,1004.2241821289062,,1.1632499694824219,1.1632499694824219
"14:41:21,8",0.0,26.194290161132812,3.7327053546905518,1004.1485595703125,,1.1632499694824219,1.1632499694824219
"14:41:21,9",0.0,26.18272590637207,3.7245707511901855,1004.2083129882812,,1.1632499694824219,1.1632499694824219
"14:41:22,0",0.0,26.187349319458008,3.7168796062469482,1004.1696166992188,,1.1632499694824219,1.1632499694824219
"14:41:22,1",0.0,26.198915481567383,3.708976984024048,1004.1661376953125,,1.1632499694824219,1.1632499694824219
"14:41:22,2",0.0,26.194290161132812,3.701160430908203,1004.2066040039062,,1.1632499694824219,1.1632499694824219
"14:41:22,3",0.0,26.20585823059082,3.6930439472198486,1004.18017578125,,1.1632499694824219,1.1632499694824219
"14:41:22,4",0.0,26.20585823059082,3.6847121715545654,1004.2188720703125,,1.1632499694824219,1.1632499694824219
