Time,T_BL100,MF_BL100,RHO_BL100,T_CORI,MF_CORI,RHO_CORI,DP
"12:51:40,5",20.0,,0.0,25.8778133392334,-0.13904304802417755,0.9281885027885437,0.5482182502746582
"12:51:41,3",20.0,,0.0,25.880125045776367,-0.13883741199970245,0.9476557970046997,0.5478281378746033
"12:51:42,0",20.0,,0.0,25.87550926208496,-0.13924963772296906,1.0015654563903809,0.5494316816329956
"12:51:42,8",20.0,,0.0,25.87089729309082,-0.1398502141237259,1.1168739795684814,0.5492509603500366
"12:51:43,5",20.0,,0.0,25.8778133392334,-0.13886632025241852,0.9731130599975586,0.5507849454879761
"12:51:44,3",20.0,,0.0,25.87550926208496,-0.1388637274503708,1.000067949295044,0.5501020550727844
"12:51:45,0",20.0,,0.0,25.884735107421875,-0.13963699340820312,1.0644607543945312,0.549290120601654
"12:51:45,8",20.0,,0.0,25.882431030273438,-0.13824428617954254,0.9476557970046997,0.5495682954788208
"12:51:46,5",20.0,0.0,0.0,25.884735107421875,-0.13876917958259583,0.9192036390304565,0.5492335557937622
"12:51:46,8",20.0,,0.0,25.882431030273438,-0.1387791931629181,0.9416658282279968,0.5491625666618347
"12:51:47,6",20.0,,0.0,25.882431030273438,-0.14011895656585693,0.9296860098838806,0.5508565902709961
"12:51:48,3",20.0,,0.0,25.8778133392334,-0.14052681624889374,0.9671230912208557,0.5508565902709961
"12:51:49,1",20.0,0.0,0.0,25.887046813964844,-0.14106252789497375,1.0989036560058594,0.5513533353805542
"12:51:49,4",20.0,,0.0,25.873201370239258,-0.14118407666683197,1.106391191482544,0.5522477030754089
"12:51:50,1",20.0,,0.0,25.87550926208496,-0.13999709486961365,1.0195354223251343,0.5518195033073425
"12:51:50,9",20.0,,0.0,25.880125045776367,-0.14026232063770294,1.0659582614898682,0.5536698698997498
"12:51:51,6",20.0,,0.0,25.882431030273438,-0.13969974219799042,1.0989036560058594,0.5545740127563477
"12:51:52,4",20.0,,0.0,25.8778133392334,-0.13984553515911102,1.022530436515808,0.5554208159446716
"12:51:53,1",20.0,,0.0,25.88935089111328,-0.13942816853523254,0.9446608424186707,0.5544909238815308
"12:51:53,9",20.0,,0.0,25.882431030273438,-0.13983197510242462,0.9177061915397644,0.5549771189689636
"12:51:54,6",20.0,,0.0,25.880125045776367,-0.1394224613904953,0.9087213277816772,0.5545499324798584
"12:51:55,4",20.0,,0.0,25.880125045776367,-0.13816618919372559,0.9671230912208557,0.557220995426178
"12:51:56,1",20.0,,0.0,25.882431030273438,-0.13949079811573029,1.1198689937591553,0.5564698576927185
"12:51:56,9",20.0,,0.0,25.896272659301758,-0.1392570286989212,1.0779383182525635,0.557876467704773
"12:51:57,6",20.0,,0.0,25.887046813964844,-0.13928723335266113,1.0989036560058594,0.5573223829269409
"12:51:58,4",20.0,,0.0,25.893970489501953,-0.14047560095787048,0.9446608424186707,0.5588670372962952
"12:51:59,1",20.0,,0.0,25.880125045776367,-0.14190517365932465,1.1168739795684814,0.5563123226165771
"12:51:59,9",20.0,,0.0,25.884735107421875,-0.14109660685062408,1.104893684387207,0.5575326085090637
"12:52:00,6",20.0,,0.0,25.884735107421875,-0.14002713561058044,1.0719482898712158,0.5592654347419739
"12:52:01,4",20.0,,0.0,25.8778133392334,-0.14064542949199677,1.0464905500411987,0.5598799586296082
"12:52:02,1",20.0,,0.0,25.884735107421875,-0.141439288854599,0.9102188348770142,0.5589513182640076
"12:52:02,9",20.0,,0.0,25.893970489501953,-0.14093580842018127,1.0779383182525635,0.5595582127571106
"12:52:03,6",20.0,0.0,0.0,25.884735107421875,-0.14157512784004211,1.0614657402038574,0.5569762587547302
"12:52:03,9",20.0,,0.0,25.8778133392334,-0.14179213345050812,1.1108838319778442,0.558494508266449
"12:52:04,7",20.0,,0.0,25.893970489501953,-0.14148156344890594,1.0614657402038574,0.5588215589523315
"12:52:05,4",20.0,,0.0,25.884735107421875,-0.14075946807861328,1.0914160013198853,0.5602124333381653
"12:52:06,2",20.0,,0.0,25.882431030273438,-0.13993212580680847,0.9626306295394897,0.5599344968795776
"12:52:06,9",20.0,,0.0,25.882431030273438,-0.13969016075134277,0.9177061915397644,0.5614949464797974
"12:52:07,7",20.0,,0.0,25.88935089111328,-0.13973988592624664,0.9506507515907288,0.5602385401725769
"12:52:08,4",20.0,,0.0,25.880125045776367,-0.13945059478282928,1.0045604705810547,0.5612271428108215
"12:52:09,2",20.0,,0.0,25.884735107421875,-0.1378035545349121,0.9656256437301636,0.5592533349990845
"12:52:09,9",20.0,,0.0,25.887046813964844,-0.13830704987049103,1.0734457969665527,0.559720516204834
"12:52:10,7",20.0,,0.0,25.88935089111328,-0.1381012350320816,1.0210329294204712,0.5565877556800842
"12:52:11,4",20.0,,0.0,25.887046813964844,-0.138773113489151,1.1258591413497925,0.5600481629371643
"12:52:12,2",20.0,,0.0,25.893970489501953,-0.13835225999355316,0.9446608424186707,0.5593774914741516
"12:52:12,9",20.0,,0.0,25.887046813964844,-0.1384078562259674,1.0884209871292114,0.5596177577972412
"12:52:13,7",20.0,,0.0,25.893970489501953,-0.13822394609451294,0.9806005358695984,0.5612776875495911
"12:52:14,4",20.0,,0.0,25.89165687561035,-0.13833242654800415,1.1213665008544922,0.5632123947143555
"12:52:15,2",20.0,,0.0,25.893970489501953,-0.13781146705150604,0.9281885027885437,0.5644416213035583
"12:52:15,9",20.0,,0.0,25.898582458496094,-0.13832607865333557,1.022530436515808,0.5629661679267883
"12:52:16,7",20.0,,0.0,25.89165687561035,-0.13874492049217224,0.9461582899093628,0.5636135339736938
