Time,MF_LF,T_CORI,MF_CORI,RHO_CORI,P_DP,Pin_DP,Pout_DP
"15:48:05,0",0.0,27.40595245361328,-0.07338610291481018,1001.9061279296875,,1.1632499694824219,1.1632499694824219
"15:48:05,1",0.0,27.401275634765625,-0.07158340513706207,1002.0362548828125,,1.1632499694824219,1.1632499694824219
"15:48:05,2",0.0,27.40829086303711,-0.07058092951774597,1001.9044189453125,,1.1632499694824219,1.1632499694824219
"15:48:05,3",0.0,27.40829086303711,-0.06954428553581238,1001.91845703125,,1.1632499694824219,1.1632499694824219
"15:48:05,4",0.0,27.40595245361328,-0.0678572803735733,1002.0784912109375,,1.1632499694824219,1.1632499694824219
"15:48:05,5",0.0,27.40595245361328,-0.0667637512087822,1002.0274658203125,,1.1632499694824219,1.1632499694824219
"15:48:05,6",0.0,27.412965774536133,-0.0661274641752243,1002.0556030273438,,1.1632499694824219,1.1632499694824219
"15:48:05,7",0.0,27.412965774536133,-0.06440795212984085,1002.066162109375,,1.1632499694824219,1.1632499694824219
"15:48:05,8",0.0,27.40595245361328,-0.06325604021549225,1001.8797607421875,,1.1632499694824219,1.1632499694824219
"15:48:05,9",0.0,27.398935317993164,-0.06282088160514832,1001.8815307617188,,1.1632499694824219,1.1632499694824219
"15:48:06,0",0.0,27.398935317993164,-0.0617220439016819,1001.91845703125,,1.1632499694824219,1.1632499694824219
"15:48:06,1",0.0,27.401275634765625,-0.06059316173195839,1001.9026489257812,,1.1632499694824219,1.1632499694824219
"15:48:06,2",0.0,27.401275634765625,-0.06012635678052902,1002.0380249023438,,1.1632499694824219,1.1632499694824219
"15:48:06,3",0.0,27.40595245361328,-0.05849422886967659,1001.9254760742188,,1.1632499694824219,1.1632499694824219
"15:48:06,4",0.0,27.396595001220703,-0.056909579783678055,1001.9202270507812,,1.1632499694824219,1.1632499694824219
"15:48:06,5",0.0,27.403610229492188,-0.05573883280158043,1001.8903198242188,,1.1632499694824219,1.1632499694824219
"15:48:06,6",0.0,27.40829086303711,-0.053971368819475174,1001.8973388671875,,1.1632499694824219,1.1632499694824219
"15:48:06,7",0.0,27.40829086303711,-0.052892155945301056,1002.0908203125,,1.1632499694824219,1.1632499694824219
"15:48:06,8",0.0,27.403610229492188,-0.051929861307144165,1001.8674926757812,,1.1632499694824219,1.1632499694824219
"15:48:06,9",0.0,27.40829086303711,-0.05051920562982559,1002.066162109375,,1.1632499694824219,1.1632499694824219
"15:48:07,0",0.0,27.410627365112305,-0.04978221282362938,1001.8850708007812,,1.1632499694824219,1.1632499694824219
"15:48:07,1",0.0,27.40829086303711,-0.04939703643321991,1002.0591430664062,,1.1632499694824219,1.1632499694824219
"15:48:07,2",0.0,27.40829086303711,-0.048133112490177155,1002.101318359375,,1.1632499694824219,1.1632499694824219
"15:48:07,3",0.0,27.40595245361328,-0.04723941907286644,1002.0538940429688,,1.1632499694824219,1.1632499694824219
"15:48:07,4",0.0,27.40595245361328,-0.04600585997104645,1002.0609130859375,,1.1632499694824219,1.1632499694824219
"15:48:07,5",0.0,27.401275634765625,-0.0443417988717556,1002.0345458984375,,1.1632499694824219,1.1632499694824219
