Time,MF_LF,T_CORI,MF_CORI,RHO_CORI,P_DP,Pin_DP,Pout_DP
"12:33:29,4",0.0,24.86227035522461,-0.1057889312505722,1002.4196166992188,,1.1632499694824219,1.1632499694824219
"12:33:29,5",0.0,24.86913299560547,-0.10559599846601486,1002.5550537109375,,1.1632499694824219,1.1632499694824219
"12:33:29,6",0.0,24.86913299560547,-0.10587000846862793,1002.2894897460938,,1.1632499694824219,1.1632499694824219
"12:33:29,7",0.0,24.86913299560547,-0.10555645078420639,1002.4354858398438,,1.1632499694824219,1.1632499694824219
"12:33:29,8",0.0,24.86227035522461,-0.105394147336483,1002.3211669921875,,1.1632499694824219,1.1632499694824219
"12:33:29,9",0.0,24.86684799194336,-0.1055576354265213,1002.3809204101562,,1.1632499694824219,1.1632499694824219
"12:33:30,0",0.0,24.86455726623535,-0.10590892285108566,1002.3405151367188,,1.1632499694824219,1.1632499694824219
"12:33:30,1",0.0,24.86455726623535,-0.10587432235479355,1002.3141479492188,,1.1632499694824219,1.1632499694824219
"12:33:30,2",0.0,24.86455726623535,-0.10605176538228989,1002.3580932617188,,1.1632499694824219,1.1632499694824219
"12:33:30,3",0.0,24.86684799194336,-0.10622402280569077,1002.308837890625,,1.1632499694824219,1.1632499694824219
"12:33:30,4",0.0,24.86913299560547,-0.10606824606657028,1002.3317260742188,,1.1632499694824219,1.1632499694824219
"12:33:30,5",0.0,24.86455726623535,-0.1060185506939888,1002.3141479492188,,1.1632499694824219,1.1632499694824219
"12:33:30,6",0.0,24.86913299560547,-0.10625570267438889,1002.33349609375,,1.1632499694824219,1.1632499694824219
"12:33:30,7",0.0,24.86455726623535,-0.10607025027275085,1002.4864501953125,,1.1632499694824219,1.1632499694824219
"12:33:30,8",0.0,24.86227035522461,-0.10612718015909195,1002.4846801757812,,1.1632499694824219,1.1632499694824219
"12:33:30,9",0.0,24.859983444213867,-0.10655049979686737,1002.4952392578125,,1.1632499694824219,1.1632499694824219
"12:33:31,0",0.0,24.86455726623535,-0.10670743882656097,1002.5444946289062,,1.1632499694824219,1.1632499694824219
"12:33:31,1",0.0,24.871423721313477,-0.10691016167402267,1002.4143676757812,,1.1632499694824219,1.1632499694824219
"12:33:31,2",0.0,24.873714447021484,-0.10681095719337463,1002.43017578125,,1.1632499694824219,1.1632499694824219
"12:33:31,3",0.0,24.86684799194336,-0.1066528856754303,1002.5550537109375,,1.1632499694824219,1.1632499694824219
"12:33:31,4",0.0,24.86227035522461,-0.10635886341333389,1002.3897705078125,,1.1632499694824219,1.1632499694824219
"12:33:31,5",0.0,24.878292083740234,-0.10630518198013306,1002.3792114257812,,1.1632499694824219,1.1632499694824219
"12:33:31,6",0.0,24.859983444213867,-0.10673931986093521,1002.5532836914062,,1.1632499694824219,1.1632499694824219
"12:33:31,7",0.0,24.86684799194336,-0.10679775476455688,1002.5744018554688,,1.1632499694824219,1.1632499694824219
"12:33:31,8",0.0,24.876005172729492,-0.1068899929523468,1002.5374755859375,,1.1632499694824219,1.1632499694824219
"12:33:31,9",0.0,24.873714447021484,-0.10680186003446579,1002.542724609375,,1.1632499694824219,1.1632499694824219
"12:33:32,0",0.0,24.871423721313477,-0.10663612186908722,1002.5093383789062,,1.1632499694824219,1.1632499694824219
